ef_든가	336	1
ecs_는지라	338	1
ef_으지라	340	1
ef_냐고	342	1
pvg_만들	344	2
ecx_어	346	2791
px_대	348	16
px_가지	350	1
pvg_알	352	8
ecx_아	354	475
px_두	356	47
px_달	358	12
ef_ㄹ걸	360	2
paa_괜찮	362	1
px_보	364	390
ecx_려고	366	19
ecs_건대	368	5
ef_ㄹ지어라	370	1
px_지	372	734
ecs_ㄴ대로	374	1
px_나가	376	47
ef_ㄴ단다	378	1
px_마지않	380	2
px_들	382	12
px_나오	384	12
px_가	386	266
ep_ㅆ었	388	2
ecs_다는	390	1
pvg_던지	392	1
pvg_부르	394	1
px_오	396	272
ecs_아서야	398	1
ecx_면	400	4
ef_너라	402	2
pvg_타	404	1
px_버리	406	100
pvg_찾	408	2
px_내	410	109
ecs_야	412	8
ecx_려	414	34
paa_민첩하	416	1
ecx_게	418	999
px_만들	420	16
px_주	422	336
ecs_ㄴ다면서	424	1
ef_십시요	426	1
ecx_지	428	1254
px_못하	430	164
ef_세요	432	9
ef_어야지	434	4
px_아니하	436	6
ecx_고	438	1826
px_나	440	109
ecs_서	442	140
px_있	444	2177
ecc_거나	446	8
px_싶어하	448	3
ecx_어야	450	392
px_계시	452	6
jca_에서	454	3
px_않	456	743
ecs_ㄹ까	458	4
ecs_ㄴ데도	460	1
ecs_으려고	462	13
ecs_거든	464	2
ef_은가	466	1
ecx_고자	468	60
ecs_든가	470	3
ep_았더	472	2
ecs_게끔	474	3
ecs_ㄴ지라	476	1
ecs_ㄹ지니	478	1
ef_으랴	480	3
ecs_으리라고	482	2
ecs_아	484	782
paa_오래	486	1
paa_눈부시	488	1
ecs_으려	490	3
px_말	492	114
ep_아야겠	494	8
ecx_아야	496	73
etn_기	498	33
jco_ㄹ	500	2
jxt_ㄴ	502	4
ecs_서야	504	1
px_하	506	680
ef_십시오	508	5
ef_ㄴ지라	510	2
ecs_는다면서	512	1
ecs_고서	514	16
px_되	516	709
ep_었었	518	35
ecs_ㄴ다고	520	62
ecc_면서	522	1
jxc_부터	524	4
ep_었겠	526	9
paa_가볍	528	1
ecs_아야	530	15
ecs_니까	532	7
ecs_리라	534	2
ecs_려면	536	39
ecs_지마는	538	3
ecs_어	540	3768
paa_손쉽	542	1
paa_차	544	1
ep_셨	546	34
ecs_어서	548	1070
paa_한가롭	550	1
jca_처럼	552	1
jxc_조차	554	2
jp_이	556	3737
ep_겠	558	342
ef_리라	560	26
ecs_론가	562	1
ef_에요	564	8
ecs_고	566	238
paa_있	568	28
jxc_서	570	1
jxc_든	572	1
paa_뻘겋	574	1
mag_가차없이	576	1
mag_끊임없이	578	3
mag_덧없이	580	1
paa_어떻	582	1
paa_올바르	584	1
ef_데	586	1
ef_에	588	1
ef_랴	590	8
ef_이랴	592	1
ef_니까	594	10
ef_로다	596	2
ef_라고	598	2
ef_ㄹ까요	600	4
paa_평화롭	602	1
mag_할수없이	604	1
ecs_니	606	84
paa_깊	608	1
ef_단다	610	5
pvg_늘	612	1
ep_았	614	1041
ecs_노라면	616	4
ef_지예	618	1
ecs_노라고	620	1
ecs_다는데	622	1
ecs_다느니	624	2
ef_군요	626	1
ef_라네	628	3
ecs_어서야	630	11
jca_으로	632	3
ef_거든	634	5
paa_끊임없	636	2
ecs_어다	638	26
paa_반갑	640	1
paa_당당하	642	1
ef_구려	644	1
ef_네	646	5
paa_새롭	648	3
pvg_남	650	1
ef_랍니다	652	2
px_드리	654	4
ef_옵소서	656	2
ef_ㅂ디다	658	1
ecs_듯이	660	99
ecs_리만치	662	1
ecs_ㄹ텐데	664	1
jcm_의	666	23
ef_으리오	668	1
ef_더군	670	1
paa_심하	672	1
ef_ㄹ세	674	4
ef_ㄴ데	676	1
ef_ㄴ데요	678	1
ef_입니다	680	1
ep_었	682	7334
ecs_으면서	684	41
ecc_으며	686	40
ecs_어야	688	57
ef_다면	690	1
ecs_ㄹ지라도	692	14
ecs_으되	694	3
ep_더	696	17
ef_군	698	13
ecs_더니	700	23
ecs_다며	702	2
ef_을까	704	2
ef_다.	706	1
ecs_라면	708	9
ecs_지	710	9
ef_답니다	712	6
ef_는지	714	19
ecs_더라면	716	4
paa_알맞	718	1
ecs_ㄹ지언정	720	3
ef_ㄹ지	722	2
ecx_나	724	3
ecs_다만	726	1
pad_이렇	728	2
paa_같	730	1
ef_다더라	732	3
pvg_넘	734	1
ecs_다고	736	83
ep_으시	738	1
ecs_어선	740	1
paa_없	742	5
paa_많	744	2
ef_ㄴ거지	746	1
jcr_라고	748	21
ecs_다든지	750	1
ef_죠	752	32
ef_아라	754	7
ecs_ㄴ즉	756	2
ecs_라	758	10
ecs_거니	760	1
ecs_던지	762	2
xsv_하	764	10
ecs_을른지	766	1
ecs_라며	768	2
ef_어	770	49
ecc_건	772	1
ep_시	774	47
ef_요	776	25
ef_ㅂ시오	778	3
ef_ㅂ시요	780	1
ef_는군	782	2
ef_는지요	784	3
ef_ㄴ지	786	22
paa_뜨겁	788	1
paa_빠르	790	1
ef_노라	792	3
jxc_만	794	10
px_놓	796	57
ecs_다지만	798	2
ecx_으려	800	3
ef_냐	802	17
paa_싶	804	2
ecc_으면서	806	4
ecc_고	808	206
ecs_되	810	15
etn_다기	812	1
ecs_ㄹ지도	814	26
ecc_으나	816	1
jca_보다	818	2
ef_으니까	820	5
ecs_건	822	4
ecs_더라도	824	10
paa_애매모호하	826	1
ecs_다니	828	4
etn_음	830	14
ecs_는지	832	65
ecs_는지도	834	4
ecs_듯	836	36
ecs_을지	838	2
ef_으라	840	8
ecs_으려면	842	13
ecs_다시피	844	17
ecs_ㄹ수록	846	50
paa_크	848	17
ef_습니까	850	56
ecs_거니와	852	7
ef_다니	854	2
paa_다르	856	7
px_싶	858	47
ef_어요	860	9
etn_ㅁ	862	150
jca_으로써	864	2
jcs_이	866	12
ef_라	868	600
paa_굳	870	1
ecs_라도	872	4
jco_을	874	98
ecc_지만	876	1
jxt_은	878	9
ef_ㄹ텐데	880	1
ecs_아도	882	12
ef_ㄴ가	884	218
jcr_라며	886	1
paa_아니	888	4
ef_구나	890	8
ef_지라	892	1
ecs_며	894	17
paa_외롭	896	1
ecs_ㄴ가	898	1
ecx_곤	900	31
pvg_들	902	3
ecs_는다고	904	4
ecs_려고	906	72
pvg_애쓰	908	1
ecs_면	910	1088
paa_좁	912	1
paa_쉽	914	6
ecs_라고	916	13
ecs_ㄴ다면	918	186
ef_다네	920	5
pvg_끊	922	1
mag_틀림없이	924	1
ecs_면서	926	127
paa_귀엽	928	1
ef_니	930	4
paa_눅진하	932	1
ep_았었	934	13
ecs_ㄴ다지만	936	1
pvg_걷	938	1
ecs_는다면	940	17
paa_자유롭	942	1
ecs_으니	944	43
paa_분하	946	1
paa_어리석	948	1
ef_는다	950	344
ecs_자	952	70
ecs_지는	954	2
ef_어라	956	33
ep_ㅆ	958	481
ecs_다면	960	76
ecs_으므로	962	49
ecs_다	964	24
ef_던가	966	12
ecs_다가	968	100
paa_덥	970	1
ef_ㄹ까	972	187
ecs_므로	974	36
paa_맑	976	1
ef_야	978	15
ecs_아서	980	114
paa_아름답	982	1
ecs_는대로	984	1
ef_지요	986	16
ef_지	988	75
paa_의연하	990	1
ecs_으련만	992	1
ecs_고자	994	23
ecs_을지도	996	1
jcj_와	998	1
jxt_는	1000	70
ecs_나	1002	32
ecs_으나	1004	162
pad_어떻	1006	10
ef_ㅂ시다	1008	50
ecs_으면	1010	238
paa_안되	1012	1
paa_뚜렷하	1014	2
ecs_도록	1016	235
ef_으니까요	1018	3
ep_어야겠	1020	16
ecs_는데	1022	378
mag_느닷없이	1024	1
paa_붉	1026	1
xsm_스럽	1028	6
ecs_ㄹ지	1030	26
paa_재미있	1032	1
ef_오	1034	224
ef_ㅂ니까	1036	13
ecs_자마자	1038	18
ecs_다면서	1040	2
ef_나	1042	12
ef_는가	1044	181
jcr_가	1046	1
jca_에	1048	33
jco_를	1050	18
ecs_지만	1052	374
pad_아무렇	1054	1
paa_바르	1056	1
jxf_요	1058	128
ecs_든	1060	11
ecs_어도	1062	171
ef_으리라	1064	42
pad_그렇	1066	8
ecs_ㄴ지	1068	8
xsm_하	1070	63
ecs_ㄴ데	1072	11
ecs_나마	1074	1
paa_상관없	1076	2
ef_소	1078	194
ecs_으며	1080	260
ef_느냐	1082	32
ecs_ㄹ진대	1084	4
ecs_게	1086	292
ef_다	1088	15354
ef_ㄴ다	1090	3704
ef_자	1092	152
jcr_고	1094	1230
paa_어정쩡하	1096	1
jxc_도	1098	67
ef_습니다	1100	540
jcm_는	1102	2
ef_ㅂ니다	1104	973
ecs_든지	1106	2
